name,id,external_id,attack_url,class,tactics,platforms,permissions,rule_id,rule_desc,rule_evidence,is_fallback
Extra Window Memory Injection,attack-pattern--0042a9f5-f053-4769-b3ef-9ad018dfa298,T1055.011,https://attack.mitre.org/techniques/T1055/011,VMR,defense-evasion;privilege-escalation,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Scheduled Task,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,https://attack.mitre.org/techniques/T1053/005,VMR,execution;persistence;privilege-escalation,Windows,,R6_VMR_NAME_PATTERN,name pattern indicates kernel/privileged execution mode,Scheduled Task,False
Socket Filters,attack-pattern--005cc321-08ce-4d17-b1ea-cb5275926520,T1205.002,https://attack.mitre.org/techniques/T1205/002,VMR,command-and-control;defense-evasion;persistence,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Archive via Utility,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,T1560.001,https://attack.mitre.org/techniques/T1560/001,VMR,collection,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Windows Management Instrumentation,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,T1047,https://attack.mitre.org/techniques/T1047,VMR,execution,Windows,,R6_VMR_NAME_PATTERN,name pattern indicates kernel/privileged execution mode,Windows Management Instrumentation,False
Screen Capture,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,T1113,https://attack.mitre.org/techniques/T1113,VMR,collection,Linux;Windows;macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Fileless Storage,attack-pattern--02c5abff-30bf-4703-ab92-1f6072fae939,T1027.011,https://attack.mitre.org/techniques/T1027/011,VMR,defense-evasion,Windows;Linux,,R8_DEFAULT_VMR,no explicit rule fired,,True
Boot or Logon Initialization Scripts,attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,T1037,https://attack.mitre.org/techniques/T1037,VMR,persistence;privilege-escalation,macOS;Windows;Linux;Network Devices;ESXi,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Boot or Logon Initialization Scripts,False
Adversary-in-the-Middle,attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d,T1557,https://attack.mitre.org/techniques/T1557,VMR,collection;credential-access,Linux;macOS;Network Devices;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,T1033,https://attack.mitre.org/techniques/T1033,VMR,discovery,Linux;macOS;Network Devices;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Acquire Infrastructure,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2,T1583,https://attack.mitre.org/techniques/T1583,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Rundll32,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,T1218.011,https://attack.mitre.org/techniques/T1218/011,VMR,defense-evasion,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Serverless,attack-pattern--04a5a8ab-3bc8-4c83-95c9-55274a89786d,T1583.007,https://attack.mitre.org/techniques/T1583/007,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Standard Encoding,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,T1132.001,https://attack.mitre.org/techniques/T1132/001,VMR,command-and-control,ESXi;Linux;Windows;macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Embedded Payloads,attack-pattern--0533ab23-3f7d-463f-9bd8-634d27e4dee1,T1027.009,https://attack.mitre.org/techniques/T1027/009,VMR,defense-evasion,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Pluggable Authentication Modules,attack-pattern--06c00069-771a-4d57-8ef5-d3718c1a8771,T1556.003,https://attack.mitre.org/techniques/T1556/003,VMR,credential-access;defense-evasion;persistence,Linux;macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Gather Victim Host Information,attack-pattern--09312b1a-c3c6-4b45-9844-3ccc78e5d82f,T1592,https://attack.mitre.org/techniques/T1592,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Digital Certificates,attack-pattern--0979abf9-4e26-43ec-9b6e-54efc4e70fca,T1596.003,https://attack.mitre.org/techniques/T1596/003,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Keylogging,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,T1056.001,https://attack.mitre.org/techniques/T1056/001,VMR,collection;credential-access,Linux;macOS;Network Devices;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
File/Path Exclusions,attack-pattern--09b008a9-b4eb-462a-a751-a0eb58050cd9,T1564.012,https://attack.mitre.org/techniques/T1564/012,VMR,defense-evasion,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Linux and Mac File and Directory Permissions Modification,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345,T1222.002,https://attack.mitre.org/techniques/T1222/002,VMR,defense-evasion,macOS;Linux,,R8_DEFAULT_VMR,no explicit rule fired,,True
PubPrn,attack-pattern--09cd431f-eaf4-4d2a-acaf-2a7acfe7ed58,T1216.001,https://attack.mitre.org/techniques/T1216/001,VMR,defense-evasion,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Purchase Technical Data,attack-pattern--0a241b6c-7bb2-48f9-98f7-128145b4d27f,T1597.002,https://attack.mitre.org/techniques/T1597/002,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
OS Credential Dumping,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,T1003,https://attack.mitre.org/techniques/T1003,VMR,credential-access,Linux;macOS;Windows,,R6_VMR_NAME_PATTERN,name pattern indicates kernel/privileged execution mode,OS Credential Dumping,False
Shared Modules,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,T1129,https://attack.mitre.org/techniques/T1129,VMR,execution,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Data from Configuration Repository,attack-pattern--0ad7bc5c-235a-4048-944b-3b286676cb74,T1602,https://attack.mitre.org/techniques/T1602,VMR,collection,Network Devices,,R8_DEFAULT_VMR,no explicit rule fired,,True
Disk Structure Wipe,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,T1561.002,https://attack.mitre.org/techniques/T1561/002,VMR,impact,Linux;macOS;Windows;Network Devices,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Disk Structure Wipe,False
Path Interception by PATH Environment Variable,attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32,T1574.007,https://attack.mitre.org/techniques/T1574/007,VMR,defense-evasion;persistence;privilege-escalation,Windows;macOS;Linux,,R8_DEFAULT_VMR,no explicit rule fired,,True
Sharepoint,attack-pattern--0c4b4fda-9062-47da-98b9-ceae2dcf052a,T1213.002,https://attack.mitre.org/techniques/T1213/002,VMR,collection,Windows;Office Suite,,R8_DEFAULT_VMR,no explicit rule fired,,True
Direct Volume Access,attack-pattern--0c8ab3eb-df48-4b9c-ace7-beacaac81cc5,T1006,https://attack.mitre.org/techniques/T1006,VMR,defense-evasion,Network Devices;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Artificial Intelligence,attack-pattern--0cc222f5-c3ff-48e6-9f52-3314baf9d37e,T1588.007,https://attack.mitre.org/techniques/T1588/007,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Email Hiding Rules,attack-pattern--0cf55441-b176-4332-89e7-2c4c7799d0ff,T1564.008,https://attack.mitre.org/techniques/T1564/008,VMR,defense-evasion,Windows;Linux;macOS;Office Suite,,R8_DEFAULT_VMR,no explicit rule fired,,True
Encrypted/Encoded File,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,T1027.013,https://attack.mitre.org/techniques/T1027/013,VMR,defense-evasion,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
IP Addresses,attack-pattern--0dda99f0-4701-48ca-9774-8504922e92d3,T1590.005,https://attack.mitre.org/techniques/T1590/005,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
OS Exhaustion Flood,attack-pattern--0df05477-c572-4ed6-88a9-47c581f548f7,T1499.001,https://attack.mitre.org/techniques/T1499/001,VMR,impact,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Rootkit,attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b,T1014,https://attack.mitre.org/techniques/T1014,VMR,defense-evasion,Linux;macOS;Windows,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Rootkit,False
PowerShell Profile,attack-pattern--0f2c410d-d740-4ed9-abb1-b8f4a7faf6c3,T1546.013,https://attack.mitre.org/techniques/T1546/013,VMR,persistence;privilege-escalation,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
JavaScript,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,T1059.007,https://attack.mitre.org/techniques/T1059/007,VMR,execution,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
DNS,attack-pattern--0ff59227-8aa8-4c09-bf1f-925605bd07ea,T1590.002,https://attack.mitre.org/techniques/T1590/002,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Audio Capture,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,T1123,https://attack.mitre.org/techniques/T1123,VMR,collection,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Create or Modify System Process,attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,T1543,https://attack.mitre.org/techniques/T1543,VMR,persistence;privilege-escalation,Windows;macOS;Linux;Containers,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Create or Modify System Process,False
External Remote Services,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,T1133,https://attack.mitre.org/techniques/T1133,VMR,initial-access;persistence,Containers;Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
LC_LOAD_DYLIB Addition,attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847,T1546.006,https://attack.mitre.org/techniques/T1546/006,VMR,persistence;privilege-escalation,macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Domain Generation Algorithms,attack-pattern--118f61a5-eb3e-4fb6-931f-2096647f4ecd,T1568.002,https://attack.mitre.org/techniques/T1568/002,VMR,command-and-control,Linux;macOS;Windows;ESXi,,R8_DEFAULT_VMR,no explicit rule fired,,True
Double File Extension,attack-pattern--11f29a39-0942-4d62-92b6-fe236cf3066e,T1036.007,https://attack.mitre.org/techniques/T1036/007,VMR,defense-evasion,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Bypass User Account Control,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,T1548.002,https://attack.mitre.org/techniques/T1548/002,VMR,defense-evasion;privilege-escalation,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Internet Connection Discovery,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc,T1016.001,https://attack.mitre.org/techniques/T1016/001,VMR,discovery,Windows;Linux;macOS;ESXi,,R8_DEFAULT_VMR,no explicit rule fired,,True
Sudo and Sudo Caching,attack-pattern--1365fe3b-0f50-455d-b4da-266ce31c23b0,T1548.003,https://attack.mitre.org/techniques/T1548/003,VMR,defense-evasion;privilege-escalation,Linux;macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Archive via Custom Method,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b,T1560.003,https://attack.mitre.org/techniques/T1560/003,VMR,collection,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Network Devices,attack-pattern--149b477f-f364-4824-b1b5-aa1d56115869,T1584.008,https://attack.mitre.org/techniques/T1584/008,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Malvertising,attack-pattern--155207c0-7f53-4f13-a06b-0a9907ef5096,T1583.008,https://attack.mitre.org/techniques/T1583/008,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Email Collection,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f,T1114,https://attack.mitre.org/techniques/T1114,VMR,collection,Windows;macOS;Linux;Office Suite,,R8_DEFAULT_VMR,no explicit rule fired,,True
Security Account Manager,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011,T1003.002,https://attack.mitre.org/techniques/T1003/002,VMR,credential-access,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
WHOIS,attack-pattern--166de1c6-2814-4fe5-8438-4e80f76b169f,T1596.002,https://attack.mitre.org/techniques/T1596/002,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
System Firmware,attack-pattern--16ab6452-c3c1-497c-a47d-206018ca1ada,T1542.001,https://attack.mitre.org/techniques/T1542/001,VMR,defense-evasion;persistence,Windows;Network Devices,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,System Firmware,False
Search Victim-Owned Websites,attack-pattern--16cdd21f-da65-4e4f-bc04-dd7d198c7b26,T1594,https://attack.mitre.org/techniques/T1594,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Services Registry Permissions Weakness,attack-pattern--17cc750b-e95b-4d7d-9dde-49e0de24148c,T1574.011,https://attack.mitre.org/techniques/T1574/011,VMR,defense-evasion;persistence;privilege-escalation,Windows,,R6_VMR_NAME_PATTERN,name pattern indicates kernel/privileged execution mode,Services Registry Permissions Weakness,False
DNS/Passive DNS,attack-pattern--17fd695c-b88c-455a-a3d1-43b6cb728532,T1596.001,https://attack.mitre.org/techniques/T1596/001,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Compromise Software Dependencies and Development Tools,attack-pattern--191cc6af-1bb2-4344-ab5f-28e496638720,T1195.001,https://attack.mitre.org/techniques/T1195/001,VMR,initial-access,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Digital Certificates,attack-pattern--19401639-28d0-4c3c-adcc-bc2ba22f6421,T1588.004,https://attack.mitre.org/techniques/T1588/004,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
DNS Server,attack-pattern--197ef1b9-e764-46c3-b96c-23f77985dc81,T1583.002,https://attack.mitre.org/techniques/T1583/002,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Disk Wipe,attack-pattern--1988cc35-ced8-4dad-b2d1-7628488fa967,T1561,https://attack.mitre.org/techniques/T1561,VMR,impact,Linux;macOS;Windows;Network Devices,,R8_DEFAULT_VMR,no explicit rule fired,,True
DNS,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,T1071.004,https://attack.mitre.org/techniques/T1071/004,VMR,command-and-control,Linux;macOS;Windows;Network Devices;ESXi,,R8_DEFAULT_VMR,no explicit rule fired,,True
Securityd Memory,attack-pattern--1a80d097-54df-41d8-9d33-34e755ec5e72,T1555.002,https://attack.mitre.org/techniques/T1555/002,VMR,credential-access,Linux;macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Group Policy Discovery,attack-pattern--1b20efbf-8063-4fc3-a07d-b575318a301b,T1615,https://attack.mitre.org/techniques/T1615,VMR,discovery,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Bootkit,attack-pattern--1b7b1806-7746-41a1-a35d-e48dae25ddba,T1542.003,https://attack.mitre.org/techniques/T1542/003,VMR,defense-evasion;persistence,Linux;Windows,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Bootkit,False
Data from Removable Media,attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec,T1025,https://attack.mitre.org/techniques/T1025,VMR,collection,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Mavinject,attack-pattern--1bae753e-8e52-4055-a66d-2ead90303ca9,T1218.013,https://attack.mitre.org/techniques/T1218/013,VMR,defense-evasion,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Local Data Staging,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,T1074.001,https://attack.mitre.org/techniques/T1074/001,VMR,collection,ESXi;Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Match Legitimate Resource Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,T1036.005,https://attack.mitre.org/techniques/T1036/005,VMR,defense-evasion,Containers;ESXi;Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Digital Certificates,attack-pattern--1cec9319-743b-4840-bb65-431547bce82a,T1587.003,https://attack.mitre.org/techniques/T1587/003,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Stored Data Manipulation,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,T1565.001,https://attack.mitre.org/techniques/T1565/001,VMR,impact,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Local Email Collection,attack-pattern--1e9eb839-294b-48cc-b0d3-c45555a2a004,T1114.001,https://attack.mitre.org/techniques/T1114/001,VMR,collection,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Keychain,attack-pattern--1eaebf46-e361-4437-bc23-d5d65a3b92e3,T1555.001,https://attack.mitre.org/techniques/T1555/001,VMR,credential-access,macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Boot or Logon Autostart Execution,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf,T1547,https://attack.mitre.org/techniques/T1547,VMR,persistence;privilege-escalation,Linux;macOS;Windows;Network Devices,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Boot or Logon Autostart Execution,False
LSA Secrets,attack-pattern--1ecfdab8-7d59-4c98-95d4-dc41970f57fc,T1003.004,https://attack.mitre.org/techniques/T1003/004,VMR,credential-access,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Weaken Encryption,attack-pattern--1f9012ef-1e10-4e48-915e-e03563435fe8,T1600,https://attack.mitre.org/techniques/T1600,VMR,defense-evasion,Network Devices,,R8_DEFAULT_VMR,no explicit rule fired,,True
Masquerade File Type,attack-pattern--208884f1-7b83-4473-ac22-4e1cf6c41471,T1036.008,https://attack.mitre.org/techniques/T1036/008,VMR,defense-evasion,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Malware,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0,T1587.001,https://attack.mitre.org/techniques/T1587/001,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Device Driver Discovery,attack-pattern--215d9700-5881-48b8-8265-6449dbb7195d,T1652,https://attack.mitre.org/techniques/T1652,VMR,discovery,Linux;macOS;Windows,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Device Driver Discovery,False
Domain Account,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af,T1087.002,https://attack.mitre.org/techniques/T1087/002,VMR,discovery,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Active Setup,attack-pattern--22522668-ddf6-470b-a027-9d6866679f67,T1547.014,https://attack.mitre.org/techniques/T1547/014,VMR,persistence;privilege-escalation,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Hide Artifacts,attack-pattern--22905430-4901-4c2a-84f6-98243cb173f8,T1564,https://attack.mitre.org/techniques/T1564,VMR,defense-evasion,Linux;Office Suite;Windows;macOS;ESXi,,R8_DEFAULT_VMR,no explicit rule fired,,True
Dynamic Data Exchange,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,T1559.002,https://attack.mitre.org/techniques/T1559/002,VMR,execution,Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,https://attack.mitre.org/techniques/T1204/002,VMR,execution,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Identify Business Tempo,attack-pattern--2339cf19-8f1e-48f7-8a91-0262ba547b6f,T1591.003,https://attack.mitre.org/techniques/T1591/003,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Publish/Subscribe Protocols,attack-pattern--241f9ea8-f6ae-4f38-92f5-cef5b7e539dd,T1071.005,https://attack.mitre.org/techniques/T1071/005,VMR,command-and-control,macOS;Linux;Windows;Network Devices,,R8_DEFAULT_VMR,no explicit rule fired,,True
Hardware,attack-pattern--24286c33-d4a4-4419-85c2-1d094a896c26,T1592.001,https://attack.mitre.org/techniques/T1592/001,VMR,reconnaissance,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Symmetric Cryptography,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,T1573.001,https://attack.mitre.org/techniques/T1573/001,VMR,command-and-control,ESXi;Linux;macOS;Network Devices;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Local Account,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e,T1087.001,https://attack.mitre.org/techniques/T1087/001,VMR,discovery,ESXi;Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Social Media Accounts,attack-pattern--274770e0-2612-4ccf-a678-ef8e7bad365d,T1586.001,https://attack.mitre.org/techniques/T1586/001,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Browser Extensions,attack-pattern--278716b1-61ce-4a74-8d17-891d0c494101,T1176.001,https://attack.mitre.org/techniques/T1176/001,VMR,persistence,Linux;Windows;macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
Safe Mode Boot,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803,T1562.009,https://attack.mitre.org/techniques/T1562/009,VMR,defense-evasion,Windows,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Safe Mode Boot,False
TFTP Boot,attack-pattern--28abec6c-4443-4b03-8206-07f2e264a6b4,T1542.005,https://attack.mitre.org/techniques/T1542/005,VMR,defense-evasion;persistence,Network Devices,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,TFTP Boot,False
Windows Service,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,https://attack.mitre.org/techniques/T1543/003,VMR,persistence;privilege-escalation,Windows,,R4_VMR_KERNEL_BOOT,kernel/boot/firmware interaction pattern,Windows Service,False
Fast Flux DNS,attack-pattern--29ba5a15-3b7b-4732-b817-65ea8f6468e6,T1568.001,https://attack.mitre.org/techniques/T1568/001,VMR,command-and-control,Linux;macOS;Windows;ESXi,,R8_DEFAULT_VMR,no explicit rule fired,,True
System Checks,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6,T1497.001,https://attack.mitre.org/techniques/T1497/001,VMR,defense-evasion;discovery,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Cron,attack-pattern--2acf44aa-542f-4366-b4eb-55ef5747759c,T1053.003,https://attack.mitre.org/techniques/T1053/003,VMR,execution;persistence;privilege-escalation,Linux;macOS;ESXi,,R8_DEFAULT_VMR,no explicit rule fired,,True
Domain Groups,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c,T1069.002,https://attack.mitre.org/techniques/T1069/002,VMR,discovery,Linux;macOS;Windows,,R8_DEFAULT_VMR,no explicit rule fired,,True
Vulnerabilities,attack-pattern--2b5aa86b-a0df-4382-848d-30abea443327,T1588.006,https://attack.mitre.org/techniques/T1588/006,VMR,resource-development,PRE,,R8_DEFAULT_VMR,no explicit rule fired,,True
Clear Linux or Mac System Logs,attack-pattern--2bce5b30-7014-4a5d-ade7-12913fe6ac36,T1070.002,https://attack.mitre.org/techniques/T1070/002,VMR,defense-evasion,Linux;macOS,,R8_DEFAULT_VMR,no explicit rule fired,,True
